id;title;maker;culture;period;creation_date;object_name;medium;description;credit_line;filename;dimensions;element_type;size_s_m_l
32205;Lost-wax village life skewer;Mossi Cultural Group;;;late 20th century;tool;bronze and possibly iron;12 pieces total;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.114.11.snap.jpg;16 1/2 in. (41.9 cm);Overall;small
32206;Lost-wax village life skewer;Mossi Cultural Group;;;late 20th century;tool;bronze and possibly iron;12 pieces total;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.114.12.snap.jpg;16 1/2 in. (41.9 cm);Overall;small
31935;Turtle;Mossi Cultural Group;;;late 20th century;sculpture;bronze;3 pieces total;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.116.1.snap.jpg;1 × 1 in. (2.5 × 2.5 cm);Overall;small
32217;Turtle;Mossi Cultural Group;;;late 20th century;sculpture;bronze;3 pieces total;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.116.2.snap.jpg;1 3/8 × 3/4 in. (3.5 × 1.9 cm);Overall;small
32218;Turtle;Mossi Cultural Group;;;late 20th century;sculpture;bronze;3 pieces total;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.116.3.snap.jpg;1 1/2 × 7/8 in. (3.8 × 2.2 cm);Overall;small
32160;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.3.snap.jpg;diameter: 11 1/2 in. (29.2 cm); thickness: 1/4 in. (0.6 cm);
32161;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.4.snap.jpg;diameter: 8 1/2 in. (21.6 cm); thickness: 1/4 in. (0.6 cm);
32162;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.5.snap.jpg;diameter: 11 1/2 in. (29.2 cm); thickness: 1/4 in. (0.6 cm);
32163;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;multiple dimensions of LOT;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.6.snap.jpg;diameter: 13 3/4 in. (34.9 cm); thickness: 1/4 in. (0.6 cm);
32164;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.7.snap.jpg;diameter: 14 1/4 in. (36.2 cm); thickness: 1/4 in. (0.6 cm);
32165;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.8.snap.jpg;diameter: 15 1/2 in. (39.4 cm); thickness: 1/4 in. (0.6 cm);
32166;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.9.snap.jpg;diameter: 15 1/4 in. (38.7 cm); thickness: 1/4 in. (0.6 cm);
32168;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.11.snap.jpg;diameter: 15 1/4 in. (38.7 cm); thickness: 1/4 in. (0.6 cm);
32169;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.12.snap.jpg;diameter: 15 3/4 in. (40 cm); thickness: 1/4 in. (0.6 cm);
32170;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.13.snap.jpg;diameter: 14 1/4 in. (36.2 cm); thickness: 1/4 in. (0.6 cm);
32171;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.14.snap.jpg;diameter: 16 in. (40.6 cm); thickness: 1/4 in. (0.6 cm);
32173;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.16.snap.jpg;diameter: 14 1/4 in. (36.2 cm); thickness: 1/4 in. (0.6 cm);
32174;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.17.snap.jpg;diameter: 14 1/2 in. (36.8 cm); thickness: 1/4 in. (0.6 cm);
32172;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.15.snap.jpg;diameter: 13 1/2 in. (34.3 cm); thickness: 1/4 in. (0.6 cm);
32167;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.10.snap.jpg;diameter: 15 1/2 in. (39.4 cm); thickness: 1/4 in. (0.6 cm);
32175;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.18.snap.jpg;diameter: 15 1/4 in. (38.7 cm); thickness: 1/4 in. (0.6 cm);
32176;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;multiple dimensions of LOT;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.19.snap.jpg;diameter: 14 1/4 in. (36.2 cm); thickness: 1/4 in. (0.6 cm);
32177;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;multiple dimensions of LOT;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.20.snap.jpg;diameter: 13 1/4 in. (33.7 cm); thickness: 1/4 in. (0.6 cm);
32178;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;multiple dimensions of LOT;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.21.snap.jpg;diameter: 14 1/2 in. (36.8 cm); thickness: 1/4 in. (0.6 cm);
32179;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.22.snap.jpg;diameter: 16 in. (40.6 cm); thickness: 1/4 in. (0.6 cm);
32227;Woven Ware (basket tray?);West African;multiple;;late 20th century;mat;dyed vegetal fibers;;Gift of Drs. Carolyn and Eli Newberger;TL.2017.46.185.23.snap.jpg;diameter: 16 in. (40.6 cm); thickness: 1/4 in. (0.6 cm);
32232;Portfolio of 18 Photographs (1905-1938) (LEAD SCREEN);James Augustus Joseph Van Der Zee;;;negatives 1905-1938; printed in 1974;portfolio of photographs;18 silver prints in charcoal linen box;SEE individual screens M.2017.9.1-18;Museum purchase; Otis Family Acquistion Trust;IMG_M.2017.9_Portfolio_Case_1.jpg;various sizes to 10 x 8 in.
32296;Lawrence Hall; Rotunda; Circulation Desk;H.E. Kinsman;;;no date;photograph;black & white photograph;mounted;Williamsiana Collection; Williams College;TL.83.5.20.jpg
3280;Helmet Mask;Igbo Cultural Group;Igbo;;20th century;mask;wood | pigment | and | cloth;;Gift of Robert and Suzanne Bach;97_12_b.jpg;Overall: 13 1/2 x 8 x 13 in. (34.3 x 20.3 x 33 cm);Overall;medium
32308;Leaded stained glass window; Blashfield Gallery;Anonymous;;;installed 1938;window panel;lead; stained glass;possibly depicting a marriage;Funds for construction of gallery provided by Mrs. Edwin H. Blashfield and Mrs. William Cary Brownell;A_2_271_A.jpg;
32309;Leaded stained glass window; Blashfield Gallery;Anonymous;;;installed 1938;window panel;lead; stained glass;depicting the washing of feet.;Funds for construction of gallery provided by Mrs. Edwin H. Blashfield and Mrs. William Cary Brownell;A_2_271_B.jpg;
2303;Lawrence Hall West Elevation: LH-63;Anonymous (American);;;no date;drawing;ink on oilcloth;;On extended loan from Williams College Buildings & Grounds Department;EL_81_3_27.jpg;sheet: 29 5/16 x 38 9/16 in. (74.5 x 98 cm)frame: 36 1/4 x 86 13/16 in. (92 x 220.5 cm);sheet;large
13275;Lawrence Hall Proposed Addition: LH-65;Anonymous (American);;;no date;drawing;ink on oilcloth;;On extended loan from Williams College Buildings & Grounds Department;EL_81_3_28.jpg;sheet: 29 3/4 x 39 3/16 in. (75.5 x 99.5 cm)frame: 36 1/4 x 86 13/16 in. (92 x 220.5 cm);sheet;large
31605;Portrait of a Woman;Thomas Seir Cummings;;;ca. 1841-1845;miniature;watercolor on ivory with burlwood frame;;Museum purchase; Joseph O. Eaton Fund;M_2016_16_3.jpg;(sight): 4 × 3 in. (10.2 × 7.6 cm)frame: 6 1/2 × 5 1/2 in. (16.5 × 14 cm);
31707;"""Klimt Book""";Dan Walsh;;;2016;book;inkjet and silkscreen on Platine paper;;Gift of Daniel Walsh;M_2016_25_front cover.jpg;9 3/4 × 15 1/4 in. (24.8 × 38.7 cm);Overall;medium
32271;Susanna and the Elders;Christoffel Jegher;;;ca. 1632-1636;woodcut;woodcut;"Jegher executed twelve prints after Rubens in a remarkably close association between the two: Rubens apparently drew his designs directly on the woodblocks, Jegher cut the blocks, and Rubens corrected trial proofs until both artists were satisfied. The woodcut on view relates to a Rubens drawing in the Louvre (Lugt 1132); no comparable painting is known, though the perspective view of the garden is a quote from the Villa Borghese painting in Rome (1608-09) and the rectangular format with balustrade and fountain originates in the Academia de San Fernando painting in Madrid (c. 1610). The subject is from the Book of Daniel, which describes the attempted seduction, refusal, and eventual triumph of Susanna over Elders of the community. In Hebrew, Susanna means lily, a symbol of purity.";Gift of Richard P.  Brown;M_2017_15.jpg;17 1/2 × 22 7/8 in. (44.5 × 58.1 cm);Overall;large
32317;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_a.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32333;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_b.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32334;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_c.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32335;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_d.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32336;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_e.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32337;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_f.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32338;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_g.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32339;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_h.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32340;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_i.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32341;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_j.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32342;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_k.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32343;Divers paysages;Stefano Della Bella;;;c. 1641;etching;etching;;Gift of David P. Tunick; Class of 1966;M_2017_22_7_l.jpg;(sight): 4 1/2 × 10 in. (11.4 × 25.4 cm);
32344;Femme de environs de Moscou;Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_14_a.jpg;(sight): 5 × 3 3/4 in. (12.7 × 9.5 cm);
32345;Femme de environs de Moscou;Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_14_b.jpg;(sight): 5 × 3 3/4 in. (12.7 × 9.5 cm);
32346;Femme de environs de Moscou;Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_14_c.jpg;(sight): 5 × 3 3/4 in. (12.7 × 9.5 cm);
32347;Femme de environs de Moscou;Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_14_d.jpg;(sight): 5 × 3 3/4 in. (12.7 × 9.5 cm);
32348;Femme de environs de Moscou;Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_14_e.jpg;(sight): 5 × 3 3/4 in. (12.7 × 9.5 cm);
32349;Femme de environs de Moscou;Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_14_f.jpg;(sight): 5 × 3 3/4 in. (12.7 × 9.5 cm);
32350;Femme de environs de Moscou;Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_14_g.jpg;(sight): 5 × 3 3/4 in. (12.7 × 9.5 cm);
32351;Femme de environs de Moscou;Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_14_h.jpg;(sight): 5 × 3 3/4 in. (12.7 × 9.5 cm);
32352;"(from ""Deuxième Suite d'habilements de diverses nations"")";Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_15_a.jpg;(sight): 5 × 4 1/2 in. (12.7 × 11.4 cm);
32353;"(from ""Deuxième Suite d'habilements de diverses nations"")";Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_15_b.jpg;(sight): 5 × 4 1/2 in. (12.7 × 11.4 cm);
32354;"(from ""Deuxième Suite d'habilements de diverses nations"")";Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_15_c.jpg;(sight): 5 × 4 1/2 in. (12.7 × 11.4 cm);
32355;"(from ""Deuxième Suite d'habilements de diverses nations"")";Jean-Baptiste Le Prince;;;1764-1795;etching;etching;copy;Gift of David P. Tunick; Class of 1966;M_2017_22_15_d.jpg;(sight): 5 × 4 1/2 in. (12.7 × 11.4 cm);
6674;Vue du Louvre;After Jacques Callot;;;no date;etching;etching on paper;;Bequest of John H. Maghee;37_2_14.jpg;Overall: 6 5/16 x 13 1/8 in. (16 x 33.3 cm);Overall;medium
20422;Vue du Louvre;Jacques Callot;;;1630;etching;etching on paper;;Bequest of John H. Maghee;37_2_15.jpg;Overall: 6 9/16 x 13 1/4 in. (16.7 x 33.6 cm);Overall;medium
1624;View of the Pont Neuf;Jacques Callot;;;no date;etching;etching on paper;;Bequest of John H. Maghee;37_2_58.jpg;sheet: 13 11/16 x 18 in. (34.7 x 45.7 cm)image: 6 3/4 x 13 5/8 in. (17.2 x 34.6 cm);image;medium
8096;View of the Pont Neuf;After Jacques Callot;;;no date;print;photo reproduction;of Lieure 668;Bequest of John H. Maghee;37_2_59.jpg;sheet: 13 3/8 x 18 1/4 in. (34 x 46.3 cm)image: 6 11/16 x 13 9/16 in. (17 x 34.4 cm);image;medium
7245;Portrait of a Lady;Ottavio Mario Leoni;;;no date;drawing;crayon with white heightening on paper;;Gift of Mr. Edward Belden Greene;46_4.jpg;Overall: 7 1/8 x 5 13/16 in. (18.1 x 14.8 cm);Overall;small
22181;Venice: Ale Porta del Dolo;Canaletto (Giovanni Antonio Canale);;;ca. 1744;etching;etching on paper;;Gift of Philip Hofer;53_3.jpg;sheet: 13 3/4 x 19 in. (35 x 48.2 cm)plate: 11 15/16 x 17 3/16 in. (30.3 x 43.6 cm);sheet;medium
20215;Le Massacre des innocents;Jacques Callot;;;no date;etching;etching on paper;;Museum purchase;58_19.jpg;Overall: 5 5/8 x 4 5/8 in. (14.3 x 11.7 cm);Overall;small
13769;In Segreto;Marino Marini;;;no date;etching;color etching on paper;;Museum purchase;63_14.jpg;sheet: 23 1/16 x 17 13/16 in. (58.5 x 45.3 cm)plate: 15 1/2 x 11 5/8 in. (39.3 x 29.5 cm);sheet;large
13450;Capella della Ss. Anunziata a Firenze;Baldassare Cavallotti;;;ca. early 19th c.;drawing;pen and ink and graphite on paper;;Museum purchase;73_62_2.jpg;Overall: 4 3/8 x 6 5/16 in. (11.1 x 16.1 cm);Overall;small
4935;La Place Royalle avec le Jardin / comme il doit être;Gabriel Perelle;;;no date;etching;etching on paper;;Museum purchase;74_23.jpg;sheet: 11 11/16 x 15 3/16 in. (29.7 x 38.5 cm)plate: 10 1/4 x 13 7/8 in. (26 x 35.2 cm);sheet;medium
14949;Man Holding a Staff;Giuseppe Raggio;;;no date;drawing;graphite on paper;;Gift of George S. Abrams;78_40_5.jpg;Overall: 7 3/16 x 7 5/16 in. (18.2 x 18.5 cm);Overall;small
5185;"Artist and Model (Illustration for Balzac's ""Le Chef d'Oeuvre Inconnu"", Paris 1931)";Pablo Picasso;;;1931;etching;etching on paper;;Gift of Anita Reynolds;79_9_1.jpg;sheet: 10 x 12 9/16 in. (25.4 x 31.9 cm)plate: 7 9/16 x 10 3/4 in. (19.2 x 27.3 cm);sheet;medium
22613;Demolition pour le Percement de la Rue des Ecoles;Maxime Lalanne;;;no date;etching;etching on paper;;Bequest of John H. Maghee;37_2_54.jpg;sheet: 14 9/16 x 22 3/16 in. (37 x 56.4 cm)image: 8 1/4 x 12 1/16 in. (21 x 30.6 cm);image;medium
20356;"Before (from ""Before and After"")";William Hogarth;;;c. 1736;engraving;engraving on paper;;Anonymous gift;92_17_54.jpg;plate: 16 13/16 x 13 in. (42.7 x 33 cm)image: 14 3/4 x 11 15/16 in. (37.5 x 30.4 cm)sheet: 21 7/8 x 16 9/16 in. (55.5 x 42.1 cm);sheet;large
8976;"After (from ""Before and After"")";William Hogarth;;;c. 1736;engraving;engraving on paper;;Anonymous gift;92_17_55.jpg;plate: 16 3/16 x 13 in. (41.1 x 33 cm)image: 14 3/4 x 12 3/16 in. (37.5 x 31 cm)sheet: 21 5/8 x 16 5/8 in. (55 x 42.2 cm);sheet;large
13599;Adoration of the Shepherds;Anonymous (Spanish);;;early 16th century;painting;Oil and tempera on panel;;Gift of George Alfred Cluett; Class of 1896;53_28.jpg;frame: 63 3/8 x 48 1/16 in. (161 x 122 cm);
1742;Le College Henri IV;Charles Méryon;;;1863/64;etching;etching on paper;;Bequest of John H. Maghee;37_2_2.jpg;sheet: 16 9/16 x 22 1/4 in. (42 x 56.5 cm)plate: 11 5/8 x 18 3/4 in. (29.5 x 47.7 cm);sheet;large
22032;Holy Island Cathedral (from Liber Studiorum);Joseph Mallord William Turner;;;1808;etching;etching and mezzotint on paper;;Gift of Miss Ellen Bullard;46_5_11.jpg;image: 7 1/8 x 10 1/4 in. (18.1 x 26 cm)plate: 8 1/4 x 11 3/8 in. (21 x 28.9 cm)sheet: 11 3/8 x 16 3/4 in. (28.9 x 42.5 cm);sheet;medium
21971;Drawing of the Clyde (from Liber Studiorum);Joseph Mallord William Turner;;;1809;etching;etching on paper;;Gift of Miss Ellen Bullard;46_5_12.jpg;image: 9 1/8 x 10 1/4 in. (23.2 x 26 cm)plate: 8 1/8 x 11 5/16 in. (20.6 x 28.7 cm)sheet: 9 11/16 x 13 15/16 in. (24.6 x 35.4 cm);sheet;medium
22277;The Hindoo Worshipper (from Liber Studiorum);Joseph Mallord William Turner;;;1811;etching;etching on paper;;Gift of Miss Ellen Bullard;46_5_16.jpg;image: 7 3/16 x 10 7/8 in. (18.3 x 27.6 cm)plate: 8 1/8 x 11 3/8 in. (20.6 x 28.9 cm)sheet: 11 1/8 x 14 5/8 in. (28.3 x 37.1 cm);sheet;medium
21912;Coast of Yorkshire near Whitby (from Liber Studiorum);Joseph Mallord William Turner;;;1811;etching;etching;;Gift of Miss Ellen Bullard;46_5_17.jpg;image: 7 x 10 5/16 in. (17.8 x 26.2 cm)plate: 10 1/8 x 11 5/8 in. (25.7 x 29.5 cm)sheet: 11 1/2 x 17 7/16 in. (29.2 x 44.3 cm);sheet;medium
22278;The Mildmay Sea-Piece (from Liber Studiorum);Joseph Mallord William Turner;;;1812;etching;etching on paper;;Gift of Miss Ellen Bullard;46_5_24.jpg;image: 7 1/8 x 10 1/4 in. (18.1 x 26 cm)plate: 10 1/4 x 11 3/8 in. (26 x 28.9 cm)sheet: 11 1/8 x 17 1/4 in. (28.3 x 43.8 cm);sheet;medium
22019;The Mildmay Sea-Piece (from Liber Studiorum);Joseph Mallord William Turner;;;1812;etching;etching and mezzotint on paper;;Gift of Miss Ellen Bullard;46_5_25.jpg;image: 7 1/8 x 10 7/16 in. (18.1 x 26.5 cm)plate: 8 3/8 x 11 5/8 in. (21.3 x 29.5 cm)sheet: 11 5/8 x 17 1/2 in. (29.5 x 44.5 cm);sheet;medium
21962;Solway Moss (from Liber Studiorum);Joseph Mallord William Turner;;;1816;etching;etching on paper;;Gift of Miss Ellen Bullard;46_5_31.jpg;image: 7 1/4 x 10 1/2 in. (18.4 x 26.7 cm)plate: 8 1/4 x 11 7/16 in. (21 x 29.1 cm)sheet: 11 11/16 × 17 1/4 in. (29.7 × 43.8 cm);sheet;medium
22034;The Temple of Jupiter in the Island of Aegina (from Liber Studiorum);Joseph Mallord William Turner;;;no date;etching;etching on paper;;Gift of Miss Ellen Bullard;46_5_37.jpg;image: 7 3/8 x 10 1/8 in. (18.7 x 25.7 cm)plate: 8 3/8 x 11 1/8 in. (21.3 x 28.3 cm)sheet: 11 15/16 x 16 7/8 in. (30.3 x 42.9 cm);sheet;medium
11795;"The Revelation of Nordriov (from Gogol's ""Dead Souls"")";Marc Chagall;;;no date;etching;etching on paper;;Museum purchase;57_19.jpg;sheet: 15 1/16 x 11 1/8 in. (38.3 x 28.2 cm)plate: 11 x 8 7/16 in. (28 x 21.5 cm);sheet;medium
2881;Dahna;Yves Tanguy;;;1952;gouache;gouache on paper;;Bequest of Kay Sage Tanguy;63_10.jpg;sheet: 19 5/16 × 12 13/16 in. (49 × 32.5 cm);sheet;medium
453;La péche;Jacques-Firmin Beauvarlet;;;1742;etching;etching and engraving on paper;;Museum purchase;63_25.jpg;sheet: 20 7/8 x 14 11/16 in. (53 x 37.3 cm)plate: 19 3/4 x 14 1/2 in. (50.2 x 36.9 cm);sheet;medium
13261;Illustration from Paysages Humains;Karel Appel;;;no date;lithograph;color lithograph on paper;;Museum purchase;67_14.jpg;sheet: 19 3/4 x 19 7/8 in. (50.1 x 50.5 cm);sheet;large
7839;Mausolée du Maréchal de Saxe;S. A. Palatine;;;1776?;engraving;engraving on paper;pdf added of label found when object was reframed;Museum purchase;75_17.jpg;sheet: 22 1/4 x 16 1/4 in. (56.5 x 41.2 cm);sheet;large
5277;Portrait of Mlle E. (Young Woman with a Fan);Alexandre Lunois;;;no date;lithograph;lithograph on paper;;Anonymous gift;80_13_18.jpg;sheet: 19 15/16 x 24 1/4 in. (50.7 x 61.6 cm)image: 13 15/16 x 18 1/4 in. (35.4 x 46.3 cm);image;medium
73;Star Space Nightlight Milkyway Center by Earth Hour;Charles Ross;;;1980;silkscreen;color silkscreen on paper;;Gift of Martin J. Oppenheimer;82_21_3_A.jpg;image: 29 15/16 x 37 1/4 in. (76 x 94.6 cm)sheet: 36 x 40 1/4 in. (91.4 x 102.3 cm);sheet;large
23139;Star Space Nightlight Milkyway Center by Earth Hour;Charles Ross;;;1980;silkscreen;color silkscreen on paper;;Gift of Martin J. Oppenheimer;82_21_3_B.jpg;image: 29 15/16 x 36 5/8 in. (76.1 x 93.1 cm)sheet: 36 x 39 5/8 in. (91.4 x 100.7 cm);sheet;large
74;Star Space Daylight Milkyway Center by Earth Hour;Charles Ross;;;1980;silkscreen;color silkscreen on paper;;Gift of Martin J. Oppenheimer;82_21_3_C.jpg;image: 30 x 37 3/16 in. (76.2 x 94.5 cm)sheet: 36 x 40 5/16 in. (91.4 x 102.4 cm);sheet;large
355;Star Space Daylight Milkyway Center by Earth Hour;Charles Ross;;;1980;silkscreen;color silkscreen on paper;;Gift of Martin J. Oppenheimer;82_21_3_D.jpg;image: 30 x 36 11/16 in. (76.2 x 93.2 cm)sheet: 35 15/16 x 39 11/16 in. (91.3 x 100.8 cm);sheet;large
353;Star Space Daylight Sun Center by Earth Degree;Charles Ross;;;1980;silkscreen;color silkscreen on paper;;Gift of Martin J. Oppenheimer;82_21_3_E.jpg;image: 30 1/8 x 44 3/8 in. (76.5 x 112.7 cm)sheet: 36 1/8 x 47 3/8 in. (91.7 x 120.3 cm);sheet;large
19182;Star Space Daylight Sun Center by Earth Degree;Charles Ross;;;1980;silkscreen;color silkscreen on paper;;Gift of Martin J. Oppenheimer;82_21_3_F.jpg;image: 30 1/16 x 44 15/16 in. (76.4 x 114.1 cm)sheet: 36 1/8 x 47 15/16 in. (91.7 x 121.7 cm);sheet;large
189;Star Space Nightlight Sun Center by Earth Degree;Charles Ross;;;1980;silkscreen;color silkscreen on paper;;Gift of Martin J. Oppenheimer;82_21_3_G.jpg;image: 30 1/16 x 44 3/8 in. (76.3 x 112.7 cm)sheet: 36 1/8 x 47 3/8 in. (91.8 x 120.4 cm);sheet;large
19183;Star Space Nightlight Sun Center by Earth Degree;Charles Ross;;;1980;silkscreen;color silkscreen on paper;;Gift of Martin J. Oppenheimer;82_21_3_H.jpg;image: 30 1/16 x 44 7/8 in. (76.4 x 114 cm)sheet: 36 1/8 x 47 13/16 in. (91.7 x 121.5 cm);sheet;large
3108;Untitled;Pieter de Jode I;;;no date;engraving;engraving on paper;;Anonymous gift;85_2_1.jpg;sheet: 16 11/16 x 12 in. (42.4 x 30.5 cm)image: 15 3/8 x 11 7/16 in. (39.1 x 29.1 cm);image;medium
5494;Untitiled: HC;Alan J. Shields;;;c.1979;serigraph;color serigraph on paper;;Gift of the artist through the Artist-in-Residence Program;96_10_1.jpg;image: 37 x 36 13/16 in. (94 x 93.5 cm)sheet: 39 3/4 x 40 3/16 in. (101 x 102 cm);sheet;large
19971;Untitiled: HC;Alan J. Shields;;;c.1979;serigraph;color serigraph on paper;;Gift of the artist through the Artist-in-Residence Program;96_10_2.jpg;image: 36 13/16 x 36 13/16 in. (93.5 x 93.5 cm)sheet: 39 3/4 x 40 3/16 in. (101 x 102 cm);sheet;large
4045;Untitiled: HC;Alan J. Shields;;;c. 1979;serigraph;color serigraph on paper;;Gift of the artist through the Artist-in-Residence Program;96_10_3.jpg;image: 37 3/8 x 36 13/16 in. (95 x 93.5 cm)sheet: 39 3/4 x 39 15/16 in. (101 x 101.5 cm);sheet;large
20676;Untitiled: HC;Alan J. Shields;;;c. 1979;serigraph;color serigraph on paper;;Gift of the artist through the Artist-in-Residence Program;96_10_4.jpg;image: 36 13/16 x 36 1/4 in. (93.5 x 92 cm)sheet: 39 3/4 x 39 15/16 in. (101 x 101.5 cm);sheet;large
